segmentId,name_vn,lat_start,lon_start,lat_end,lon_end,laneCount_aggregated,speedLimit,frc,roadType,surface,oneway,width,ref,busRoute,bicycleLane,sidewalk,bridgeTunnel,maxHeight,maxWeight,barrier,lit,crossing,curvatureIndex,bearing,lengthKm,intersectionCount,routeSlopePercent,startElevation,endElevation
cd895fd509f55daf8729076c41d8fa39,Phường Tân Thuận Tây,10.7523982,106.7241939,10.7522526,106.7242338,1.0,50.0,,,,,,,,,,,,,,,,0.000185,164.93170303525892,0.016686068015040793,1,0.0,31.0,31.0
48c4ed4b2189f7ffec64d2c3ba5e0fd7,Trần Não,10.7982738,106.7308494,10.7981949,106.7318819,1.0,50.0,,,,,,,,,,,,,,,,0.001111,94.44820976286087,0.11325222142891364,3,0.8829848875217708,23.0,24.0
745c19b541bdadd331a6485c6e92a834,Quận Gò Vấp,10.8193084,106.6900639,10.8195596,106.6899222,1.0,50.0,,,,,,,,,,,,,,,,0.000393,331.01071767325266,0.031814682710409874,3,-3.1432028070259417,34.0,33.0
5dcb49eb56272f22e7b44f699bc23285,Võ Văn Kiệt,10.7503613,106.6692116,10.7491553,106.6606556,1.0,50.0,,,,,,,,,,,,,,,,0.009762,261.83620411890206,0.94530401369909,2,-1.057860736343304,34.0,24.0
f3bad4165c5bafb5cf3faa190886fe6d,Đường B1,10.8077887,106.6402306,10.8073545,106.6403983,1.0,50.0,,,,,,,,,,,,,,,,0.000602,159.22439968102162,0.0514105871151152,3,0.0,32.0,32.0
6c15256cf0002f82edd3c632b8618c01,Đường số 8,10.8824106,106.7698521,10.8418186,106.6623835,1.0,50.0,,,,,,,,,,,,,,,,0.148061,248.97333809475822,12.579046586262796,5,0.015899456181235075,26.0,28.0
f2fbb2eef056e070163a8bae20780e93,Lê Đức Thọ,10.8515063,106.6622383,10.8472382,106.6693689,1.0,50.0,,,,,,,,,,,,,,,,0.011399,121.35975152984719,0.9114751547457088,3,0.32913678276145286,8.0,11.0
3c39db0c557be235aff028b5bb55ca41,3 Tháng 2,10.7580658,106.6494435,10.7711007,106.6734728,1.0,50.0,,,,,,,,,,,,,,,,0.037064,61.09136239332747,2.9976867161454885,4,0.23351339425491405,22.0,29.0
d8ff2b0f0bf87975af40b356ad7e578e,Nguyễn Lương Bằng,10.7348064,106.7180368,10.7232098,106.7253596,1.0,50.0,,,,,,,,,,,,,,,,0.018919,148.1829366161635,1.5122907540840438,3,1.7192461125471563,7.0,33.0
2c9483f432b8e6ee5257e25203c3c2d2,Phan Đăng Lưu,10.8039468,106.6857885,10.8037891,106.687792,1.0,50.0,,,,,,,,,,,,,,,,0.002161,94.58128459970601,0.21979439137543985,2,0.9099413262933164,13.0,15.0
7872630f267e6a8b1cb8cefd4969f75f,Phổ Quang,10.8025366,106.6658741,10.8087826,106.6687556,1.0,50.0,,,,,,,,,,,,,,,,0.009128,24.377633972441686,0.7593605849676858,1,1.1852076836965393,22.0,31.0
109cf033e8c4c3ef6213cbb544d89d95,Tây Thạnh,10.810356,106.620154,10.813438,106.6228898,1.0,50.0,,,,,,,,,,,,,,,,0.005818,41.085330265259586,0.45357102856720344,1,1.10236317689748,15.0,20.0
5c0ee164d2f247a7660b2fa34ac8345b,Thành Thái,10.7782236,106.6617292,10.7739209,106.6645769,1.0,50.0,,,,,,,,,,,,,,,,0.00715,146.96906115052354,0.5687843796302735,3,-0.35162709659854907,24.0,22.0
6ab60321f847c51e9299df7419d6dc51,Xuân Hồng,10.7944927,106.6525329,10.7937384,106.6517611,1.0,50.0,,,,,,,,,,,,,,,,0.001526,225.14569949813168,0.11868398198861381,5,-1.6851473690795733,31.0,29.0
b7556d52344c71a481335b2dd6128029,Đường Số 10,10.7775374,106.7646391,10.7776559,106.7647651,1.0,50.0,,,,,,,,,,,,,,,,0.000245,46.247838127447096,0.019018713088799134,4,0.0,6.0,6.0
2a8257ef6c5135d11434e257b932e9df,Khánh Hội,10.7606879,106.6977387,10.7565916,106.7008416,1.0,50.0,,,,,,,,,,,,,,,,0.007199,143.3440634970902,0.5661120184551081,5,-0.1766434852821092,12.0,11.0
27d44fb2b3217cd2af1197a6840ae28f,Bạch Đằng,10.8029724,106.7101437,10.8033698,106.7048266,1.0,50.0,,,,,,,,,,,,,,,,0.005714,274.35166508503977,0.583134153695524,2,4.287178146154929,7.0,32.0
0d75079eb78984f37854f4810843277e,Cầu Công Lý,10.7910679,106.6825988,10.7921893,106.681367,1.0,50.0,,,,,,,,,,,,,,,,0.002353,312.8233983169923,0.18312349909059147,4,0.0,28.0,28.0
477515b82122a24851cb9c5e7721ea60,Cầu Văn Thánh 2,10.7894924,106.7121753,10.7892164,106.7138262,1.0,50.0,,,,,,,,,,,,,,,,0.001927,99.65847925970849,0.18311263175031287,2,0.5461119696884547,26.0,27.0
b045ce8b1239f0484ea7f11485b073c8,Dương Văn Cam,10.8495638,106.7534794,10.8494184,106.7536678,1.0,50.0,,,,,,,,,,,,,,,,0.000334,128.16054679934223,0.026134961656295023,2,0.0,7.0,7.0
0ba552a3c2f0087ed6e8e2aea0968a05,Hậu Giang,10.7453991,106.6239247,10.745339,106.6240715,1.0,50.0,,,,,,,,,,,,,,,,0.000207,112.62183552665715,0.017378773626570063,1,5.754145956945546,13.0,14.0
a2a384a5d9ebe91eaeef7cef06f8e9fe,Lạc Long Quân,10.7617534,106.6421148,10.7832411,106.6506569,1.0,50.0,,,,,,,,,,,,,,,,0.03003,21.331273244599743,2.5538415011121325,5,0.0,18.0,18.0
e79105746e9eb70d7876bb37723ea3a4,Nguyễn Ðình Chiểu,10.7803604,106.6918856,10.767872,106.6800536,1.0,50.0,,,,,,,,,,,,,,,,0.02432,222.94658373545178,1.8928328220422044,2,0.31698520493355115,26.0,32.0
975c85b47b815aa04433b78ed295926e,Phường Tam Phú,10.8636069,106.7454594,10.8635251,106.7455177,1.0,50.0,,,,,,,,,,,,,,,,0.00014,145.0102347515657,0.011068091773216817,2,0.0,13.0,13.0
2331810cce9f2f72825928a584de44d2,Trần Phú,10.7529727,106.668592,10.7626244,106.6790625,1.0,50.0,,,,,,,,,,,,,,,,0.020122,46.82255884477661,1.5656641055376213,5,1.3412838632325275,5.0,26.0
cfdfe5236258e46748f0b5bd4c361605,Quang Trung,10.844692,106.6397062,10.8350079,106.6634568,1.0,50.0,,,,,,,,,,,,,,,,0.033435,112.54349441566603,2.8092793820169857,1,0.5339447580763722,8.0,23.0
05922703e6e8034668238b7e7d28a66d,Võ Văn Kiệt,10.7186024,106.6036625,10.7581329,106.6915488,1.0,50.0,,,,,,,,,,,,,,,,0.127417,65.39311200298056,10.560967233632777,4,0.07575063744656794,26.0,34.0
dc5b08ac8f96170963f58e21ea5aa31e,Đướng Song Hành Xa Lộ Hà Nội,10.8007157,106.7326817,10.8007639,106.732697,1.0,50.0,,,,,,,,,,,,,,,,6.4e-05,17.31769154291476,0.0055879488897282985,2,0.0,27.0,27.0
4ea94be526554335f1d9ce80bc93b90c,Đường số 7,10.7390636,106.6046711,10.7388319,106.6048642,1.0,50.0,,,,,,,,,,,,,,,,0.000425,140.6890459488684,0.033211066137948865,2,-3.0110445592029427,18.0,17.0
c1d462a1c4850c61eadcf64e9a0f8fc1,Lê Đại Hành,10.7587163,106.6592488,10.766178,106.6543476,1.0,50.0,,,,,,,,,,,,,,,,0.012363,327.16656377786785,0.9841676821158827,2,-2.7434349339689894,32.0,5.0
aca6705b1d62342359f176619f7beaba,Nguyễn Ngọc Lộc,10.7659563,106.6640385,10.7659563,106.6640385,1.0,50.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4,0.0,14.0,14.0
2663bf870792abf3dde0cccf2e32b12a,Nguyễn Trọng Trí,10.7407342,106.6176488,10.7406865,106.6175944,1.0,50.0,,,,,,,,,,,,,,,,0.000102,228.2519283814525,0.00795271276862648,2,0.0,32.0,32.0
aeecba4644144cf6e51cbee41b99a6a3,Phú Hòa,10.7849204,106.6510434,10.7854926,106.6533302,1.0,50.0,,,,,,,,,,,,,,,,0.002859,75.70940137036206,0.2579825296898232,1,1.1628694406582303,20.0,23.0
6809c850a7deedba242b8f5915efc051,Tô Hiến Thành,10.7703883,106.6581461,10.7736176,106.6614007,1.0,50.0,,,,,,,,,,,,,,,,0.006484,44.713954430404215,0.5042814860044006,2,1.1898116759233237,13.0,19.0
415a7cf2c625d07630e911dddd050b57,Thế Lữ,10.7202232,106.5386925,10.718012,106.542567,1.0,50.0,,,,,,,,,,,,,,,,0.006086,120.14942098591916,0.48934136587669147,5,0.4087126369169406,23.0,25.0
ecf695bbcf2f116ccdbb9fc7593cf055,Xã Bà Điểm,10.8426751,106.6148154,10.8425774,106.6147804,1.0,50.0,,,,,,,,,,,,,,,,0.000133,199.38412191653416,0.011464581523210615,1,0.0,11.0,11.0
89479dc4a7719faf7acf04a66a8cac89,Đường dẫn Ga Quốc tế,10.8133493,106.6648995,10.8130718,106.6649688,1.0,50.0,,,,,,,,,,,,,,,,0.000347,166.21771990750608,0.031616884226789856,2,0.0,32.0,32.0
d9ff27de775687ba6ae535d9cdf8a20f,Kinh Dương Vương,10.7282004,106.6071858,10.7265851,106.6050773,1.0,50.0,,,,,,,,,,,,,,,,0.003724,232.05608299928554,0.2917527681549944,5,-1.3710238381954236,10.0,6.0
51f7836e378c5d826cafa0ac7ff82474,Cao Xuân Dục,10.7470453,106.6603737,10.746165,106.6591277,1.0,50.0,,,,,,,,,,,,,,,,0.002126,234.27971319655458,0.16749815487867772,5,-1.1940430039057088,22.0,20.0
10c32f2911bb190ca64b7c313ade54d0,Cầu Bến Cát 1,10.8615207,106.6642282,10.8615229,106.6653693,1.0,50.0,,,,,,,,,,,,,,,,0.001143,89.88741340697936,0.12476611632533836,3,0.8014996614885521,20.0,21.0
ae51341c1c21607102d98f38b5446a32,Cầu Thanh Lộc,10.8608943,106.6696497,10.8610728,106.6698521,1.0,50.0,,,,,,,,,,,,,,,,0.000381,48.076056316936445,0.02965785811670279,3,3.3717876593280267,24.0,25.0
acbcadfb2e398c7d0d1e13ac3f5b4b63,Dương Bá Cung,10.7452866,106.6230902,10.7452699,106.6230775,1.0,50.0,,,,,,,,,,,,,,,,2.9e-05,216.76505062217998,0.002311268032251683,1,0.0,13.0,13.0
4be0bd6ff2e3ba57c460743447aaf5e4,Hưng Nhơn,10.7159649,106.5856745,10.7117174,106.5985988,1.0,50.0,,,,,,,,,,,,,,,,0.017172,108.49260324610435,1.4898310411982987,5,0.6040953471315199,5.0,14.0
87a568c59b758b2db8be0f3b70a3324d,Lạc Long Quân,10.7662165,106.6422433,10.761987,106.642118,1.0,50.0,,,,,,,,,,,,,,,,0.004355,181.6670762762401,0.46803843903062015,5,-1.0682883248554909,23.0,18.0
d6583cef8c19683b634ea1233c2d9b03,Nguyễn Đình Chính,10.7956505,106.6755726,10.7949615,106.6778016,1.0,50.0,,,,,,,,,,,,,,,,0.002918,107.46733794003649,0.25540443916331956,4,0.3915358727811874,25.0,26.0
59511979ee7eb2dd5299ab6a5484d985,Phường Tân Thới Nhất,10.8423995,106.6156611,10.842552,106.6155929,1.0,50.0,,,,,,,,,,,,,,,,0.000221,336.28750852542686,0.0184434433806846,1,0.0,12.0,12.0
b0166dc361a75fc95ddbe6d2e14328f3,Trần Quý,10.7582245,106.6518136,10.7591573,106.6561005,1.0,50.0,,,,,,,,,,,,,,,,0.00522,77.51097396980651,0.4801001781148766,5,1.2497391739280594,24.0,30.0
cfdfe5236258e46748f0b5bd4c361605,Quang Trung,10.8350079,106.6634568,10.8430788,106.6419808,1.0,50.0,,,,,,,,,,,,,,,,0.029547,290.94070395400917,2.5122954729373452,5,-0.5572592933756861,23.0,9.0
a4f9a1f5403307daea1bb661fc36e527,Võ Chí Công,10.7655125,106.770577,10.7588708,106.7634266,1.0,50.0,,,,,,,,,,,,,,,,0.013792,226.60567050961222,1.073012379838619,1,-1.3047379753536112,30.0,16.0
86eb4d8d56efd88ec1eae6d1a69b2f73,Đông Hồ,10.7841856,106.6517538,10.7836106,106.6540868,1.0,50.0,,,,,,,,,,,,,,,,0.002908,104.08425736260398,0.26295954437431135,1,0.7605732679370207,20.0,22.0
303586b6502d05b20982c01c788a8863,Đường số 9A,10.7292604,106.6884076,10.7288508,106.6880005,1.0,50.0,,,,,,,,,,,,,,,,0.000817,224.3194765238883,0.06352749315595746,3,-1.5741216130550593,32.0,31.0
affae36eff23201dda569057e2294a40,Lê Đức Thọ,10.8428373,106.6753185,10.8625349,106.6496727,1.0,50.0,,,,,,,,,,,,,,,,0.045343,308.02962490017387,3.5511300984908942,3,-0.16896029809073423,12.0,6.0
2d1e2e76955d8d94f92ac490ffbb3d5c,Bàu Cát,10.7922881,106.6429867,10.7929669,106.6410455,1.0,50.0,,,,,,,,,,,,,,,,0.00262,289.5947603575444,0.22518259324643097,2,-0.44408405888888547,19.0,18.0
f27d392adb5daeb407269666383bc04f,Nguyễn Thông,10.781667,106.679297,10.7781284,106.6843698,1.0,50.0,,,,,,,,,,,,,,,,0.008611,125.3778794149083,0.678977547745854,1,0.29456055014482074,15.0,17.0
53924faefb7652b3bdaf1cc16ed31414,Nguyễn Tri Phương,10.7666599,106.6674092,10.7546206,106.6696106,1.0,50.0,,,,,,,,,,,,,,,,0.014241,169.8160309267911,1.3532947815842284,4,-0.7389373059056317,18.0,8.0
c2fce3720560919f0edc308e66c79f50,Phó Cơ Điều,10.7620243,106.6570028,10.7575292,106.657093,1.0,50.0,,,,,,,,,,,,,,,,0.004585,178.87063751430264,0.4973143022088606,4,-1.0054004032846244,34.0,29.0
eb7db68e1472770b808a2181c54828b9,Tên Lửa,10.7384659,106.6149043,10.7379148,106.6147828,1.0,50.0,,,,,,,,,,,,,,,,0.000673,192.22189583284307,0.06239063745246039,4,-1.6028045886884346,27.0,26.0
08e4e553fc72136a576a8e051427df26,Thích Quảng Đức,10.8082313,106.6785195,10.8033105,106.684482,1.0,50.0,,,,,,,,,,,,,,,,0.010883,130.03605979400584,0.8493751546363333,5,0.11773360623294402,11.0,12.0
abf24fca2d3869eb971bafb161220298,Xã Hưng Long,10.6890588,106.6236614,10.6906363,106.6244123,1.0,50.0,,,,,,,,,,,,,,,,0.002328,25.0675647904676,0.19286154771991143,1,1.0370133516218358,17.0,19.0
21f2a5bd885c29140b3db6a80aa34148,Đường Trần Văn Giàu,10.7520876,106.6082145,10.7519761,106.6081604,1.0,50.0,,,,,,,,,,,,,,,,0.000166,205.48637173229667,0.013679410672882546,5,211.99743683028908,5.0,34.0
47ed5ada72329906efb3f9b95e354dfb,Hồng Bàng,10.753623,106.6478806,10.7533034,106.6507117,1.0,50.0,,,,,,,,,,,,,,,,0.003151,96.5546646874219,0.3116696972769958,5,0.9625574851230263,15.0,18.0
73bda8328a14288c99df7d4bbc87c701,Cao Thắng,10.7720072,106.6798441,10.7725943,106.6791758,1.0,50.0,,,,,,,,,,,,,,,,0.001255,311.8049441255227,0.09777432136619921,4,0.0,6.0,6.0
753deb00a601ebe86e4702c06bdd0ab0,Cầu 15B,10.7132819,106.7312394,10.7131905,106.7313098,1.0,50.0,,,,,,,,,,,,,,,,0.000162,142.88099958332907,0.012709063116398153,4,0.0,29.0,29.0
6d87180f0e9f67bd24aed8b09818e5ec,Cầu cụt,10.8552658,106.6556187,10.8551425,106.655734,1.0,50.0,,,,,,,,,,,,,,,,0.000239,137.43609360451558,0.018572796398155747,4,0.0,5.0,5.0
803ac7a210795e2a71578737c8b26b4a,Cộng Hòa,10.8016842,106.6509196,10.8041993,106.6376734,1.0,50.0,,,,,,,,,,,,,,,,0.015761,280.9415326337296,1.4750705116402005,3,1.3558673868248545,6.0,26.0
cdeed7be06733b87b81c81d61e056740,Hòa Hảo,10.761856,106.66843,10.761856,106.66843,1.0,50.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4,0.0,14.0,14.0
e70acbe9f7d46f0d61297b911d0ecb2c,Mai Chí Thọ,10.7793052,106.7347388,10.7833905,106.7417533,1.0,50.0,,,,,,,,,,,,,,,,0.0111,59.33678059699207,0.8903552740056114,5,1.2354618792240313,8.0,19.0
1233bba5ca25d8e284fd778f04ef644a,Nguyễn Văn Linh,10.7311956,106.7192028,10.7526944,106.7269803,1.0,50.0,,,,,,,,,,,,,,,,0.029276,19.565762134358522,2.525630148404968,4,1.1086342162047391,5.0,33.0
f2c0d4bbdbacabe475e4ee39adfc39cc,Phường Nguyễn Cư Trinh,10.7642694,106.6907611,10.7642807,106.690743,1.0,50.0,,,,,,,,,,,,,,,,2.9e-05,302.4356160262058,0.0023412327759758903,5,0.0,9.0,9.0
0b33f00c90edbf94a5fb0d6cb08787ae,Trần Quốc Thảo,10.7827317,106.6868337,10.7815324,106.6881451,1.0,50.0,,,,,,,,,,,,,,,,0.002511,132.9520058875794,0.1953680062232221,2,0.5118545351061359,23.0,24.0
f16148691bd1eb33aed19cce28aafe05,Quách Thị Trang,10.7052216,106.8287243,10.7054699,106.8257462,1.0,50.0,,,,,,,,,,,,,,,,0.003226,274.850327162258,0.32694389930467577,2,-0.91758861577788,28.0,25.0
f2f81afbd87997f065cf79da637f73d2,Vòng xoay Lạc Long Quân,10.7669732,106.6423452,10.7669707,106.6423817,1.0,50.0,,,,,,,,,,,,,,,,3.9e-05,93.98823737037054,0.004001662495136778,5,0.0,23.0,23.0
a4072ff596e6d725ad0d820d46d29199,Đường Bình Thới,10.7629749,106.6424096,10.7630776,106.6422594,1.0,50.0,,,,,,,,,,,,,,,,0.000253,304.8378934710495,0.019973146399524015,5,5.006722426186348,19.0,20.0
d4bae69d9000469f93a269bf4795864f,Đường ven hồ trung tâm,10.76937,106.71738,10.7786804,106.7229301,1.0,50.0,,,,,,,,,,,,,,,,0.01486,30.35314783503162,1.195433629218303,5,1.1711231521196737,11.0,25.0
930d3617a3ab7b584b0405b337222571,Lê Đức Thọ,10.8385342,106.680097,10.8404489,106.6787279,1.0,50.0,,,,,,,,,,,,,,,,0.003284,324.92019136163464,0.25936004117600786,1,0.0,13.0,13.0
3c0167e8901fdb249e907289256872ee,3 Tháng 2,10.7575536,106.6482993,10.7618422,106.6562075,1.0,50.0,,,,,,,,,,,,,,,,0.012197,61.10044429637725,0.9865028614360991,3,1.2164181645181473,20.0,32.0
d0387cf978c41b8e86b4a57ea1fc3f55,Nguyễn Lương Bằng nối dài,10.7087139,106.7318964,10.7130973,106.7314656,1.0,50.0,,,,,,,,,,,,,,,,0.004814,354.48422796174646,0.4871443067250075,5,1.0263899076670304,24.0,29.0
db1ca1f601c3e4286cbd5fb8c9a2f971,Nguyễn Thị Tần,10.7492439,106.6845345,10.7486955,106.6848291,1.0,50.0,,,,,,,,,,,,,,,,0.000843,152.17607700904387,0.06868751745090086,5,-1.4558686019112848,18.0,17.0
833b30cba7e5b5e95f0b5ade0cd9985d,Phạm Văn Đồng,10.8233047,106.7053644,10.8408851,106.7435101,1.0,50.0,,,,,,,,,,,,,,,,0.055726,64.8587660365717,4.602219740876687,2,-0.10864322612825826,23.0,18.0
2455f4a20916171bdbe19dbb45a76fd7,Tô Hiến Thành,10.7736176,106.6614007,10.7768372,106.664107,1.0,50.0,,,,,,,,,,,,,,,,0.005926,39.54791979742873,0.46307307388564733,1,1.295691833181745,19.0,25.0
6e31e82e1b38c60c5466903c8cb2e499,Trường Chinh,10.7984865,106.6430538,10.8284986,106.6246086,1.0,50.0,,,,,,,,,,,,,,,,0.048457,328.8832370552286,3.884496402164811,2,-0.4891238923380491,26.0,7.0
9466c59bdc04c79d545fe919b56a8142,Xuân Thới Sơn 21,10.8668839,106.597713,10.8668923,106.5977254,1.0,50.0,,,,,,,,,,,,,,,,2.1e-05,55.402523325150696,0.0016436065710037388,4,0.0,18.0,18.0
fa678391a551977b9049b5334e5c9bb2,Đường dẫn Cầu Thủ Thiêm,10.7828466,106.7199382,10.7820242,106.7205208,1.0,50.0,,,,,,,,,,,,,,,,0.001405,145.16561495384292,0.11106349714666588,4,0.9003858384536921,26.0,27.0
b07cddff21e96635b34fd7221a0b4c62,Hồng Bàng,10.7550108,106.6603376,10.7534697,106.6530134,1.0,50.0,,,,,,,,,,,,,,,,0.008865,257.9120637733799,0.8190355394235358,1,-1.0988534156081304,30.0,21.0
697fbe7ce076a6f88372cf8346195822,Bến Vân Đồn,10.7584116,106.6937223,10.7573004,106.6918919,1.0,50.0,,,,,,,,,,,,,,,,0.002942,238.28655828150204,0.23492180643664154,2,11.493185928349273,6.0,33.0
0cdc96395c88caf86aeaf7d006bb2c0c,Cầu Hiệp Ân 2,10.7433356,106.6613572,10.7433941,106.6616795,1.0,50.0,,,,,,,,,,,,,,,,0.000381,79.53281601495803,0.035842447553165055,1,0.0,19.0,19.0
e68b1cd12d006d76c4294299e1d4eee1,Cầu Sơn,10.8055396,106.7115254,10.805844,106.7115501,1.0,50.0,,,,,,,,,,,,,,,,0.000329,4.557092583132089,0.033778866018186166,4,0.0,11.0,11.0
e5053e4123ff036f85da726f1676370c,D2,10.8291371,106.8033886,10.8294096,106.8037053,1.0,50.0,,,,,,,,,,,,,,,,0.000589,48.780419303638155,0.04591150305248974,2,0.0,7.0,7.0
1fb9c9a180180aeee163ef5ba2f67729,Hùng Vương,10.763637,106.678648,10.7581844,106.6702787,1.0,50.0,,,,,,,,,,,,,,,,0.013822,236.4499591702573,1.096221656189611,2,-1.1858915509101584,26.0,13.0
31205e89e330b0359b4792cf264f9425,Nguyễn Biểu,10.757374,106.6831763,10.7545595,106.6841957,1.0,50.0,,,,,,,,,,,,,,,,0.003834,160.4127013855583,0.33068434759430265,1,-0.6048063703497945,25.0,23.0
ed2a2eeb60f28bf68dfbdaf48dbb553a,Đường Nguyễn Văn Linh,10.7283976,106.7085848,10.7285196,106.7085817,1.0,50.0,,,,,,,,,,,,,,,,0.000125,358.5698690566208,0.013499017001176398,4,0.0,21.0,21.0
19c8635315668853c94cc17a523ee97f,Phường Bình Chiểu,10.8878174,106.7287564,10.8878003,106.728711,1.0,50.0,FRC3,,,,,,,,,,,,,,,6.2e-05,249.01536786896855,0.005311714770039345,1,0.0,20.0,20.0
b27d420fb851a52c8488abd8cc1361e9,Trần Quang Diệu,10.787646,106.6782642,10.7835849,106.6784817,1.0,50.0,,,,,,,,,,,,,,,,0.004279,176.98837965047778,0.44984050373521794,2,-0.8892040549453174,20.0,16.0
23e19b9b24c80c1d54994897c9cb32ba,Quảng trường sáng tạo,10.8754861,106.8052044,10.8742918,106.805084,1.0,50.0,,,,,,,,,,,,,,,,0.001315,185.6539699706705,0.1327603047084073,1,-0.7532371985710524,25.0,24.0
bce0bcd0b07c77f83c3c0a0a490945dd,Võ Thị Sáu,10.7823096,106.6864116,10.7785015,106.6826659,1.0,50.0,,,,,,,,,,,,,,,,0.007554,224.01711344117632,0.5875808478286936,4,-1.3615147650851211,23.0,15.0
f661d7fe234a818fcb8118593f40f036,Đường A,10.7495269,106.5938427,10.7495472,106.5939152,1.0,50.0,,,,,,,,,,,,,,,,9.3e-05,74.09237619809113,0.008241741561995258,4,0.0,17.0,17.0
98a0390468d612a21c2a0f03c4b693fb,Đại lộ Bình Dương,10.8690532,106.7145929,10.8882744,106.7005934,1.0,50.0,,,,,,,,,,,,,,,,0.033221,324.4271691455765,2.619761067515538,4,0.19085709998514377,18.0,23.0
5d8686b2d447843e68030c5cda6fa2e2,Lý Thường Kiệt,10.7757808,106.6565902,10.7677013,106.6588507,1.0,50.0,,,,,,,,,,,,,,,,0.01034,164.63140661506247,0.9272651493247845,2,-0.6470641115293805,16.0,10.0
c79e211f70eccbf9c5834a86b875367e,An Phú Đông 3,10.8547157,106.7063222,10.8547574,106.7068791,1.0,50.0,,,,,,,,,,,,,,,,0.000599,85.63998350174734,0.06106629976203734,3,0.0,25.0,25.0
b28e73faf97bb111111ad345d3f83c3f,Nguyễn Thi,10.7505935,106.6591297,10.7505909,106.6591695,1.0,50.0,,,,,,,,,,,,,,,,4.2e-05,93.80420456070686,0.004362749880427022,1,0.0,24.0,24.0
a087bae8763010f3d9314b1be78089de,Nguyễn Văn Khối,10.8463002,106.6441247,10.8425938,106.6571611,1.0,50.0,,,,,,,,,,,,,,,,0.016743,106.1435146548447,1.4832440548445311,1,0.6067780936390371,15.0,24.0
e65669193ce60571f14327c3428ec1bd,Phạm Văn Đồng,10.838735,106.7363075,10.8200201,106.6917234,1.0,50.0,,,,,,,,,,,,,,,,0.063299,246.86342172214827,5.296568428334731,1,-0.05664044636808772,9.0,6.0
cfc1d8a13eb70ffc6d5cf19f6e2839df,Tô Hiến Thành,10.7768372,106.664107,10.7797849,106.6679193,1.0,50.0,,,,,,,,,,,,,,,,0.00676,51.7935867020941,0.5292964057174593,1,1.1335803408426746,25.0,31.0
018c801b805c535de3e65e1877a42922,Trường Chinh,10.8311999,106.6227295,10.8373896,106.6187325,1.0,50.0,,,,,,,,,,,,,,,,0.010187,327.61588535058974,0.8122751235406859,4,0.24622199326775548,8.0,10.0
1c221f6e40451be98217be4aea879576,Xã Tân Thới Nhì,10.8598764,106.6039116,10.8590069,106.6045252,1.0,50.0,,,,,,,,,,,,,,,,0.001483,145.27583065522526,0.11726657267107027,4,0.8527579319683662,17.0,18.0
402e56aecba078ede6afdcd11aaa165d,Đường Trần Hưng Ðạo,10.7526979,106.6694499,10.7519097,106.658894,1.0,50.0,,,,,,,,,,,,,,,,0.011344,265.65465841597836,1.1578680735408355,4,1.5545812525044271,6.0,24.0
e77cd0dfaeb77e9030f6ebb1e2149b6a,Hồng Bàng,10.75373,106.65443,10.7554182,106.6634172,1.0,50.0,,,,,,,,,,,,,,,,0.010675,79.17466588883764,1.000572466500804,3,1.0993706471325493,22.0,33.0
a8358e6b21b29c958798a96d7ac8e39c,Bùi Thị Xuân,10.7984947,106.6626344,10.7979599,106.6628737,1.0,50.0,,,,,,,,,,,,,,,,0.000774,156.27286120240217,0.06468620494551222,5,-1.5459246694752615,15.0,14.0
f24c8c1555d3fef750e5bdb542f65384,Cầu Bình Triệu 1,10.8215874,106.7136257,10.8233581,106.713869,1.0,50.0,,,,,,,,,,,,,,,,0.002014,7.686139667822715,0.19766194816627428,5,1.0118285378415828,29.0,31.0
1f44fb04b5944655da7f198ac258e82d,Cầu Sài Gòn 2,10.7988988,106.728642,10.7994998,106.7320752,1.0,50.0,,,,,,,,,,,,,,,,0.004034,79.89499357771018,0.3812976367062461,5,1.3113115631115302,21.0,26.0
b001fef67f6c2ecbf851f1f2f2485b76,Dương Thị Mười,10.8703305,106.6368278,10.8704226,106.6368738,1.0,50.0,,,,,,,,,,,,,,,,0.000138,26.127716735209788,0.011361369768856521,5,0.0,31.0,31.0
3b9f69a47969448ec90e6ff7dc849316,Hầm chui An Sương - N1,10.843311,106.6149367,10.8450745,106.6138112,1.0,50.0,,,,,,,,,,,,,,,,0.002889,327.9196985665052,0.23064413737082515,1,0.4335683583373375,12.0,13.0
4a1e1f62c0f4ce9beafe5c16329f13aa,Minh Phụng,10.7577151,106.6438018,10.7626846,106.6446172,1.0,50.0,,,,,,,,,,,,,,,,0.005785,9.156997346191417,0.5568790863493209,3,1.0774331712353624,15.0,21.0
b735a8d0930fb7584bff1435f4a8e3c6,Nguyễn Văn Quỳ,10.7432943,106.7405148,10.7383028,106.7313895,1.0,50.0,,,,,,,,,,,,,,,,0.014117,240.8939864217424,1.140670957304302,2,1.4026832100478919,8.0,24.0
2b1fb9e1bc5fa7b343da8b13cf3429fd,Phường Hiệp Bình Chánh,10.8260009,106.7145095,10.8374007,106.7326691,1.0,50.0,,,,,,,,,,,,,,,,0.029559,57.413879840142556,2.3522746202834806,4,1.2328492494003576,5.0,34.0
