fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
XGB,density,DBSCAN,"{'eps': 0.4, 'min_samples': 10}",18,-0.26564512187460043,1.2261161786692736,20.940009117339734,0.02411540882993713,0.20230891286271832,0.7840909090909091,0.22272727272727272,0.4861724348043977,1975,0.7772151898734178,0.021772151898734177,12,43
XGB,density,DBSCAN,"{'eps': 0.4, 'min_samples': 20}",5,-0.25188999494714914,1.1034929515868386,23.181953562201084,0.006834712244212788,0.09731351340952381,0.8923076923076924,0.1076923076923077,0.3281650616569468,1975,0.9341772151898734,0.015189873417721518,24,30
XGB,density,DBSCAN,"{'eps': 0.6, 'min_samples': 5}",46,-0.09059310536207976,1.5206025022021896,24.06138792156587,0.07206578168959368,0.28797765947486714,0.6798964624676446,0.33908541846419327,0.6140433049287882,1975,0.4131645569620253,0.09367088607594937,5,185
XGB,density,DBSCAN,"{'eps': 0.6, 'min_samples': 10}",21,-0.1186351756202875,1.4528091266497516,35.28727537237074,0.05071198040609056,0.2585121828157931,0.6952941176470588,0.3176470588235294,0.5861138215097011,1975,0.569620253164557,0.08962025316455696,10,177
XGB,density,DBSCAN,"{'eps': 0.6, 'min_samples': 20}",10,-0.18573778375080843,1.3564299008328975,43.043742638920115,0.03944389583123353,0.2088495480086654,0.7063197026022305,0.3066914498141264,0.5768134487395732,1975,0.7275949367088608,0.07645569620253165,20,151
XGB,density,DBSCAN,"{'eps': 0.8, 'min_samples': 5}",27,0.03979163671765285,1.76471939568922,56.63692851624326,0.11675905419455548,0.30911642104172354,0.6310013717421125,0.42592592592592593,0.7384222976806254,1975,0.26177215189873415,0.11341772151898734,5,224
XGB,density,DBSCAN,"{'eps': 0.8, 'min_samples': 10}",14,0.035180262621688385,1.8429453667854703,84.37292749575106,0.11787794126782501,0.30761958237820464,0.6402535657686212,0.401743264659271,0.6969482947213914,1975,0.3610126582278481,0.10582278481012658,17,209
XGB,density,DBSCAN,"{'eps': 0.8, 'min_samples': 20}",12,-0.013238418245244937,1.7468508620678276,79.83593572060929,0.11524449334511619,0.30557366257655216,0.6669829222011385,0.357685009487666,0.6379818750288092,1975,0.46632911392405063,0.09924050632911392,35,196
XGB,density,DBSCAN,"{'eps': 1.0, 'min_samples': 5}",10,0.1330874252173304,2.0155009937741664,122.7634398229858,0.12526065290121588,0.29759407759543705,0.4559710494571773,0.7279855247285887,1.061725840863837,1975,0.16050632911392404,0.390379746835443,6,771
XGB,density,DBSCAN,"{'eps': 1.0, 'min_samples': 10}",9,0.17342962081024524,1.997116129961953,136.66612772020738,0.13528139692986807,0.3091236821871803,0.5006605019815059,0.6505944517833554,0.9836846054026711,1975,0.23341772151898735,0.3518987341772152,9,695
XGB,density,DBSCAN,"{'eps': 1.0, 'min_samples': 20}",7,0.17834104116966,1.9499025560557366,152.5541988563332,0.13842960894862688,0.30312339443797964,0.5083514887436456,0.6383442265795207,0.9712647012147142,1975,0.30278481012658226,0.32354430379746835,35,639
XGB,density,DBSCAN,"{'eps': 1.2, 'min_samples': 5}",9,0.22406794865571814,2.086588773585812,140.71861599651106,0.12397562596754334,0.29871100114451327,0.4386873920552677,0.8578008059873344,1.2495249529099979,1975,0.12050632911392405,0.4232911392405063,5,836
XGB,density,DBSCAN,"{'eps': 1.2, 'min_samples': 10}",6,0.24649318323335384,2.2411631121850633,189.94900512260404,0.1243746075062124,0.2908213342351302,0.43863912515188336,0.7563791008505468,1.0859200510302993,1975,0.16658227848101265,0.39746835443037976,87,785
XGB,density,DBSCAN,"{'eps': 1.2, 'min_samples': 20}",8,0.2161927852050357,2.0273300546872233,158.55001104722135,0.133053285803365,0.3074849458752838,0.48515476942514213,0.6727732154137713,1.0025236633191483,1975,0.19848101265822785,0.3827848101265823,35,756
XGB,density,DBSCAN,"{'eps': 1.4, 'min_samples': 5}",11,0.1694110473108027,2.096337974452715,118.92360844163457,0.16527545025610582,0.3210966620723253,0.4395183360700602,0.8620689655172413,1.256183392633317,1975,0.0749367088607595,0.44455696202531647,4,878
XGB,density,DBSCAN,"{'eps': 1.4, 'min_samples': 10}",6,0.20265274961482416,2.3986142221854165,191.36694711287186,0.16452585758565025,0.3129109874848861,0.4340909090909091,0.8681818181818182,1.2590580894967764,1975,0.10886075949367088,0.43443037974683546,5,858
XGB,density,DBSCAN,"{'eps': 1.4, 'min_samples': 20}",5,0.24881780675338472,2.438393465474015,221.61054221686211,0.16382475184851786,0.3078964926619438,0.4340175953079179,0.8674486803519061,1.259101760542713,1975,0.13670886075949368,0.41670886075949365,89,823
XGB,density,OPTICS,"{'min_samples': 20, 'xi': 0.03}",18,-0.18187115750953436,1.399415929018913,35.92239698080882,0.04677044803187179,0.26102465071588316,0.7821637426900585,0.23538011695906433,0.5200652230800575,1975,0.6536708860759494,0.033924050632911394,20,67
