fs_method,family,algorithm,params,n_clusters,silhouette,davies_bouldin,calinski_harabasz,ARI,NMI,accuracy_majority,MAE,RMSE,n_points,noise_ratio,largest_cluster_ratio,min_cluster_size,largest_cluster_size
DT,density,DBSCAN,"{'eps': 0.8, 'min_samples': 10}",18,0.25424976607367666,2.0712508421208358,94.78322147271412,0.11982435279941105,0.29504857004358304,0.5843091334894613,0.5450819672131147,0.9204290823036565,1975,0.1351898734177215,0.1250632911392405,10,247
DT,density,DBSCAN,"{'eps': 0.8, 'min_samples': 20}",17,0.22168390503954813,1.877397824311038,88.24333288869343,0.12034045445283056,0.3184895087769093,0.6391820580474934,0.40633245382585753,0.7080390252053345,1975,0.23240506329113925,0.11746835443037974,23,232
DT,density,DBSCAN,"{'eps': 1.0, 'min_samples': 5}",18,0.2864972974989194,1.797728881458663,112.86615261727621,0.15711318526653265,0.3135530976929104,0.5269168026101142,0.7705274605764002,1.2407351045982742,1975,0.06886075949367089,0.26329113924050634,5,520
DT,density,DBSCAN,"{'eps': 1.0, 'min_samples': 10}",11,0.2874566605213418,2.139776608370311,141.08981520287182,0.159132194755491,0.31191855639749566,0.5240793201133145,0.7524079320113315,1.2090311716153876,1975,0.10632911392405063,0.25772151898734175,11,509
DT,density,DBSCAN,"{'eps': 1.0, 'min_samples': 20}",9,0.2693854722209871,2.1050986154221745,157.72075566051325,0.15875848192769704,0.3102676504481642,0.5287492590397155,0.6781268524007114,1.1012737142584748,1975,0.1458227848101266,0.24860759493670886,28,491
DT,density,DBSCAN,"{'eps': 1.2, 'min_samples': 5}",14,0.24453398003429103,1.8182530935567491,120.14186683509415,0.12436350673481635,0.31619518328673424,0.4581779435269046,1.039957378795951,1.5335008749278132,1975,0.04962025316455696,0.4860759493670886,5,960
DT,density,DBSCAN,"{'eps': 1.2, 'min_samples': 10}",10,0.24499893976190734,2.1311546349574226,135.4203848367263,0.12351001873688064,0.30727070813378377,0.4511196067722556,0.7902785363189514,1.1536752943838464,1975,0.0729113924050633,0.4769620253164557,15,942
DT,density,DBSCAN,"{'eps': 1.2, 'min_samples': 20}",8,0.23345130706042239,2.1911366198462074,148.60090483655486,0.12027969339197635,0.2968426908206425,0.45506582713222665,0.7744705208929593,1.135118743615164,1975,0.11544303797468354,0.46329113924050636,34,915
DT,density,DBSCAN,"{'eps': 1.4, 'min_samples': 5}",12,0.17486912298376744,1.7997677536970778,119.35530069676919,0.11699403296415276,0.30719594980709625,0.4326872708224201,0.8622315348349922,1.2481521176315151,1975,0.033417721518987344,0.5134177215189873,5,1014
DT,density,DBSCAN,"{'eps': 1.4, 'min_samples': 10}",8,0.18505086610118446,2.087397625505149,143.4469300870489,0.11909017012070576,0.3073429699568172,0.4294906166219839,0.8702412868632707,1.2540550847135776,1975,0.05569620253164557,0.5043037974683544,19,996
